37.440 37.539 37.842 38.052 39.721 37.969 38.272 41.870 38.353 38.141 37.565 38.571 39.275 40.310 39.828 39.489 38.380 38.280 39.133 38.419 39.152 38.345 37.312 38.272 38.479 39.559 39.160 39.700 38.490 39.047 38.353 37.874 38.283 38.658 38.077 37.756
50.317 49.957 51.197 50.978 52.196 50.482 50.401 52.408 51.174 51.112 49.421 49.663 51.537 50.781 51.189 51.482 51.532 51.233 52.038 51.043 51.462 51.589 50.083 51.104 51.015 50.052 50.447 51.297 51.118 52.911 50.969 51.054 49.903 51.622 51.360 50.819
79.424 79.301 79.846 80.394 82.443 79.726 79.792 83.280 80.322 80.707 77.709 79.658 81.129 80.111 80.178 81.347 80.229 80.254 79.203 80.563 79.435 79.817 79.209 80.434 80.674 85.249 79.743 79.446 80.308 80.041 79.734 80.466 79.191 80.577 80.037 80.060
138.255 137.972 140.346 139.295 141.663 139.658 138.448 141.910 142.288 141.480 136.268 137.125 140.971 139.890 141.285 138.451 140.859 139.325 139.159 141.514 137.504 141.731 138.329 138.337 139.677 139.051 139.824 140.031 140.085 139.321 139.140 137.401 138.564 140.361 142.842 141.216
