24.711 24.982 24.736 25.971 24.841 25.088 24.539 24.690 25.786 24.700 24.943 24.531 24.615 24.376 25.100 25.263 25.280 24.525 24.496 25.339 24.830 25.853 24.948 24.417 24.779 25.407 24.501 24.295 24.791 25.305 24.788 24.857 25.071 24.929 25.047 25.142
33.908 33.483 33.803 34.218 33.977 34.260 33.630 33.464 34.015 33.495 33.851 33.514 33.525 33.398 33.132 33.216 33.983 33.442 34.109 34.046 34.047 34.413 34.127 33.463 33.827 33.665 33.603 33.712 34.216 33.861 34.438 33.560 33.358 33.531 33.689 34.148
52.025 51.852 51.392 51.187 52.476 51.819 50.738 51.164 51.973 50.847 51.909 50.853 51.020 50.627 50.319 50.278 53.466 50.783 51.202 51.586 52.321 54.962 51.085 50.800 51.549 51.706 51.379 51.280 51.476 50.438 52.034 50.851 51.099 51.341 51.812 50.917
87.777 87.838 87.088 86.244 89.177 89.045 86.313 86.358 88.247 87.956 87.193 86.808 86.354 86.265 84.926 85.277 88.460 86.214 86.229 86.961 89.260 92.835 86.634 86.860 86.592 85.926 87.426 86.279 87.162 86.133 89.722 86.256 86.360 86.671 87.386 86.697
