32.333 34.887 31.489 31.414 32.250 30.708 30.927 30.867 30.970 31.053 31.430 30.873 31.257 30.595 30.913 32.282 31.705 31.925 31.225 31.360 32.430 32.583 31.246 31.508 31.125 32.194 32.048 32.105 31.100 32.081 30.990 32.281 31.485 33.274 32.003 32.151
58.935 57.184 59.222 57.801 59.466 57.088 58.512 57.561 57.619 59.391 58.703 57.451 58.060 57.800 57.815 60.998 59.561 58.539 57.721 58.467 59.502 60.288 58.719 58.364 59.354 59.486 59.688 61.655 57.451 58.340 57.192 59.113 59.266 61.466 59.137 59.472
114.126 113.771 115.525 115.085 116.579 113.260 116.467 114.910 114.022 114.311 114.359 117.046 114.904 114.660 115.034 118.202 113.263 115.591 116.170 114.045 116.768 116.359 115.860 115.753 113.526 121.625 114.162 117.360 112.135 116.635 118.307 146.392 115.216 120.830 115.360 116.268
231.753 224.776 228.767 229.879 232.037 229.369 229.873 229.222 227.067 231.463 227.196 231.671 230.690 228.908 228.110 232.634 229.637 231.930 232.466 227.899 231.516 232.232 226.949 224.868 226.330 229.126 229.188 235.129 225.168 229.621 224.371 229.240 231.114 233.676 230.387 228.248
